Transaction_ID,User_ID,Date,Account_Number,Transaction_Type,Amount,Currency,Category,Counterparty,Payment_Method
TXN04442,U402,02/08/2024,261948,Refund,5153.81,USD,Inventory,"Diaz, Snyder and Anderson",Credit Card
TXN04443,U338,19/08/2024,863689,Refund,6149.06,USD,Inventory,Williams Group,Credit Card
TXN04444,U108,24/07/2024,901260,Refund,8723.33,USD,Sales,Jones PLC,Cash
TXN04445,U026,24/12/2024,891448,Credit,4354.53,USD,Operations,Ramirez-Beard,Credit Card
TXN04446,U311,27/05/2024,324083,Debit,4652.98,USD,Payroll,Ali-Aguilar,Credit Card
TXN04447,U160,12/05/2024,788417,Refund,408.05,USD,Inventory,Gilbert-Cox,Bank Transfer
TXN04448,U184,24/02/2024,907245,Refund,8680.29,USD,Inventory,Rodriguez-Sims,Bank Transfer
TXN04449,U235,17/05/2024,505558,Debit,4607.9,USD,Operations,Fletcher LLC,Bank Transfer
TXN04450,U431,15/09/2024,556774,Credit,510.23,USD,Operations,"Lewis, Johnson and Davis",Credit Card
TXN04451,U239,17/10/2024,294798,Credit,5997.29,USD,Payroll,Parker-Cruz,Cash
TXN04452,U488,01/03/2024,267746,Refund,3699.27,USD,Operations,"Long, Winters and Dennis",Credit Card
TXN04453,U163,14/08/2024,771692,Refund,4262.77,USD,Sales,Schultz-Whitehead,Cash
TXN04454,U310,25/10/2024,696117,Credit,6753.21,USD,Sales,Smith-Vega,Bank Transfer
TXN04455,U475,10/10/2024,351780,Debit,7670.67,USD,Sales,Bryant-Erickson,Bank Transfer
TXN04456,U287,21/08/2024,585832,Debit,245.07,USD,Inventory,"Massey, Thompson and Obrien",Bank Transfer
TXN04457,U321,17/05/2024,298199,Refund,2679.68,USD,Sales,Thomas Ltd,Bank Transfer
TXN04458,U297,26/08/2024,840558,Debit,2939.46,USD,Sales,Taylor Inc,Bank Transfer
TXN04459,U177,29/11/2024,513268,Refund,4176.43,USD,Sales,"Nelson, Cooper and David",Cash
TXN04460,U012,27/06/2024,328184,Refund,4473.23,USD,Sales,Anderson-Taylor,Bank Transfer
TXN04461,U080,23/04/2024,627574,Credit,2983.86,USD,Payroll,Huber LLC,Credit Card
TXN04462,U233,05/03/2024,444790,Refund,365.79,USD,Sales,"Brooks, Bryant and Hensley",Credit Card
TXN04463,U492,11/11/2024,975206,Debit,1125.72,USD,Sales,Moore-Beck,Bank Transfer
TXN04464,U277,21/06/2024,683129,Debit,7321.72,USD,Inventory,Anderson Group,Bank Transfer
TXN04465,U300,11/01/2024,350051,Refund,5317.37,USD,Payroll,"Simmons, Baker and Gross",Cash
TXN04466,U024,24/03/2024,326351,Credit,3968.18,USD,Payroll,Medina Group,Cash
TXN04467,U015,22/05/2024,166580,Refund,1760.58,USD,Sales,Murphy and Sons,Cash
TXN04468,U332,04/05/2024,509102,Debit,5354.5,USD,Inventory,Brown Group,Bank Transfer
TXN04469,U132,12/02/2024,896761,Refund,1269.29,USD,Inventory,"Moore, Robinson and Hernandez",Cash
TXN04470,U026,22/09/2024,738282,Refund,1455,USD,Inventory,Torres-Wiggins,Bank Transfer
TXN04471,U339,15/10/2024,973182,Debit,4939.57,USD,Payroll,Ewing-Nguyen,Cash
TXN04472,U085,20/08/2024,602294,Credit,8928.24,USD,Payroll,Stephens-Parker,Credit Card
TXN04473,U060,18/12/2024,389163,Debit,3460.41,USD,Operations,"Stark, Bond and Martinez",Cash
TXN04474,U191,05/11/2024,224920,Credit,4585.73,USD,Sales,Lopez Ltd,Cash
TXN04475,U157,28/05/2024,129828,Refund,6176.24,USD,Inventory,Smith PLC,Bank Transfer
TXN04476,U022,30/10/2024,602246,Debit,9188.56,USD,Inventory,"Mora, Crawford and Phillips",Cash
TXN04477,U342,18/11/2024,312624,Debit,9036.77,USD,Inventory,Lewis-Gould,Credit Card
TXN04478,U473,27/10/2024,321271,Credit,9323.34,USD,Payroll,Wilson and Sons,Bank Transfer
TXN04479,U406,31/12/2024,306668,Credit,8206.65,USD,Sales,"Baldwin, Johnson and Montoya",Bank Transfer
TXN04480,U411,03/03/2024,478767,Debit,5694.99,USD,Marketing,"Snow, Hensley and Santos",Bank Transfer
TXN04481,U090,07/10/2024,529596,Refund,416,USD,Operations,Jones PLC,Bank Transfer
TXN04482,U234,08/06/2024,822297,Debit,3272.62,USD,Operations,"Valdez, Morgan and Brown",Credit Card
TXN04483,U116,10/02/2024,230294,Refund,392.49,USD,Operations,"Collins, Johnson and Knight",Cash
TXN04484,U008,25/03/2024,395863,Refund,6097.44,USD,Operations,Sanchez-Bailey,Cash
TXN04485,U476,26/03/2024,833530,Refund,7240.86,USD,Inventory,"Barrett, Kelly and Freeman",Cash
TXN04486,U072,03/04/2024,261741,Refund,8126.64,USD,Sales,Cummings PLC,Cash
TXN04487,U425,26/03/2024,529247,Credit,1020.22,USD,Operations,"Sparks, Walters and Fuller",Bank Transfer
TXN04488,U256,19/01/2024,633104,Credit,5131.2,USD,Sales,Elliott LLC,Bank Transfer
TXN04489,U189,26/07/2024,274915,Debit,7256.74,USD,Sales,"Walker, Reed and Coleman",Bank Transfer
TXN04490,U101,02/04/2024,318974,Credit,3384.35,USD,Sales,Wells-Sanchez,Cash
TXN04491,U199,10/11/2024,396776,Debit,6371.04,USD,Sales,Wagner-Kramer,Credit Card
TXN04492,U345,18/02/2024,914287,Debit,3026.84,USD,Inventory,Smith-Prince,Bank Transfer
TXN04493,U198,20/12/2024,223135,Refund,4013.39,USD,Sales,Wang-Warren,Cash
TXN04494,U287,11/01/2024,310829,Debit,1847.46,USD,Marketing,Petersen-Roy,Credit Card
TXN04495,U272,20/03/2024,263006,Credit,7470.2,USD,Sales,Bond Inc,Credit Card
TXN04496,U217,20/12/2024,790002,Credit,7218.72,USD,Operations,"Bates, Abbott and Burke",Credit Card
TXN04497,U170,10/05/2024,507499,Debit,7429.42,USD,Marketing,Chapman-Leblanc,Cash
TXN04498,U446,27/09/2024,608157,Refund,802.04,USD,Sales,Strickland Inc,Credit Card
TXN04499,U260,11/02/2024,130442,Debit,9124.34,USD,Payroll,Coleman-Woods,Bank Transfer
TXN04500,U485,27/12/2024,731633,Debit,9651.95,USD,Operations,Pena-Copeland,Bank Transfer
TXN04501,U212,19/04/2024,320982,Credit,7938.51,USD,Payroll,Hendricks PLC,Bank Transfer
TXN04502,U180,19/12/2024,224536,Credit,5713.24,USD,Inventory,Castillo-Sanchez,Credit Card
TXN04503,U293,02/06/2024,913624,Refund,9949.23,USD,Operations,"Rogers, Johnston and Escobar",Bank Transfer
TXN04504,U109,19/05/2024,808864,Credit,6159.66,USD,Operations,Parker-Graham,Bank Transfer
TXN04505,U005,08/05/2024,306424,Debit,5396.18,USD,Sales,Walsh and Sons,Bank Transfer
TXN04506,U430,23/04/2024,888270,Credit,7939.3,USD,Payroll,York-Bates,Cash
TXN04507,U384,01/01/2025,824135,Credit,6945.63,USD,Sales,Harrison Group,Credit Card
TXN04508,U263,20/09/2024,838954,Credit,497.82,USD,Inventory,"Gilmore, Ward and Ramirez",Bank Transfer
TXN04509,U021,30/07/2024,519507,Credit,5737.63,USD,Inventory,"Cisneros, Thompson and Chaney",Cash
TXN04510,U123,21/01/2024,920881,Refund,2159.94,USD,Payroll,Medina-Estrada,Credit Card
TXN04511,U433,11/12/2024,744433,Credit,9355.43,USD,Sales,Rogers PLC,Bank Transfer
TXN04512,U360,19/06/2024,922146,Debit,2755.12,USD,Operations,Brown-Salinas,Cash
TXN04513,U432,07/09/2024,257082,Credit,6891.74,USD,Payroll,Garcia-Guerrero,Credit Card
TXN04514,U039,20/03/2024,745238,Refund,1865.28,USD,Marketing,Vargas-Smith,Credit Card
TXN04515,U090,24/04/2024,428354,Refund,5020.62,USD,Inventory,Jackson LLC,Cash
TXN04516,U118,22/02/2024,575815,Refund,466.96,USD,Operations,"Johnson, Ortega and Chung",Bank Transfer
TXN04517,U419,14/05/2024,428824,Debit,3992.72,USD,Marketing,"Calderon, Jones and Anderson",Credit Card
TXN04518,U131,08/07/2024,343545,Debit,1820.79,USD,Inventory,"Donovan, Haas and Weeks",Cash
TXN04519,U342,14/03/2024,998017,Credit,2856.28,USD,Operations,"Brown, Jones and Brennan",Cash
TXN04520,U426,11/05/2024,891254,Debit,60.46,USD,Operations,Levy Ltd,Bank Transfer
TXN04521,U453,04/12/2024,171792,Debit,2079.29,USD,Operations,"Smith, Terry and Evans",Credit Card
TXN04522,U043,26/07/2024,981579,Credit,7822.69,USD,Sales,Neal-Davis,Cash
TXN04523,U473,16/09/2024,779760,Debit,6575.56,USD,Payroll,Walters-Johnston,Cash
TXN04524,U046,19/04/2024,503822,Credit,2754.94,USD,Payroll,"Cooley, Johnson and Pierce",Credit Card
TXN04525,U320,25/03/2024,889102,Credit,4629.79,USD,Sales,Davis PLC,Bank Transfer
TXN04526,U469,30/03/2024,591977,Debit,7904.68,USD,Sales,Daniel LLC,Cash
TXN04527,U264,19/08/2024,104808,Debit,6352.22,USD,Marketing,"Johnson, Quinn and Adams",Credit Card
TXN04528,U127,07/12/2024,827575,Credit,980.51,USD,Marketing,Bailey-Harris,Credit Card
TXN04529,U302,27/02/2024,646678,Debit,2256,USD,Sales,Gonzalez-Norton,Bank Transfer
TXN04530,U034,19/06/2024,257481,Credit,7093,USD,Payroll,Maddox LLC,Bank Transfer
TXN04531,U229,27/04/2024,886915,Debit,2218.37,USD,Marketing,Murphy-Jennings,Cash
TXN04532,U300,16/05/2024,184666,Refund,6117.75,USD,Marketing,Rodriguez Ltd,Cash
TXN04533,U425,10/02/2024,199800,Debit,7284.36,USD,Inventory,Hughes-Cooper,Cash
TXN04534,U455,15/09/2024,108117,Refund,6097.07,USD,Operations,Herrera-Mcdaniel,Credit Card
TXN04535,U446,07/06/2024,176668,Debit,4611.84,USD,Inventory,Whitney-Roberts,Credit Card
TXN04536,U130,20/02/2024,521652,Credit,4213.44,USD,Inventory,Tucker LLC,Credit Card
TXN04537,U004,26/12/2024,678611,Refund,5956.36,USD,Sales,"Bishop, Smith and Wood",Bank Transfer
TXN04538,U255,29/07/2024,234250,Refund,5419.16,USD,Payroll,"Good, Fox and Gonzalez",Cash
TXN04539,U324,26/09/2024,939431,Credit,4761.27,USD,Payroll,"Brown, Taylor and Diaz",Cash
TXN04540,U300,10/05/2024,445949,Refund,5580.99,USD,Marketing,Taylor LLC,Bank Transfer
TXN04541,U261,02/08/2024,177094,Debit,3436.08,USD,Sales,Richardson Inc,Bank Transfer
TXN04542,U242,11/10/2024,957457,Credit,3203.23,USD,Operations,Doyle-West,Credit Card
TXN04543,U266,10/08/2024,915257,Refund,8228.06,USD,Inventory,"Ayala, Perkins and Oliver",Bank Transfer
TXN04544,U086,01/05/2024,776168,Debit,1526.27,USD,Payroll,Smith-Horn,Bank Transfer
TXN04545,U178,04/09/2024,588342,Refund,8545.02,USD,Operations,Rodriguez-Evans,Cash
TXN04546,U297,12/05/2024,752734,Credit,4994.76,USD,Sales,"Jefferson, Ward and Smith",Bank Transfer
TXN04547,U448,25/09/2024,530088,Debit,5327.08,USD,Marketing,Duarte Group,Cash
TXN04548,U411,14/02/2024,388026,Debit,1708.43,USD,Inventory,"Murphy, Ingram and Stone",Credit Card
TXN04549,U183,20/11/2024,546053,Debit,3906.71,USD,Operations,Smith Inc,Cash
TXN04550,U228,14/03/2024,449645,Credit,4035.35,USD,Payroll,"Zimmerman, Thompson and Fritz",Cash
TXN04551,U056,27/08/2024,105133,Debit,6610.38,USD,Operations,Diaz Ltd,Credit Card
TXN04552,U382,10/11/2024,186213,Debit,5717.42,USD,Sales,Martin-Juarez,Cash
TXN04553,U409,18/12/2024,126268,Credit,795.3,USD,Sales,Rodriguez-Johnson,Bank Transfer
TXN04554,U434,23/09/2024,520997,Refund,4870.52,USD,Marketing,"Mason, Sanchez and Mccann",Bank Transfer
TXN04555,U303,23/06/2024,485776,Refund,9849.62,USD,Marketing,Williams LLC,Credit Card
TXN04556,U436,02/01/2025,460185,Refund,840.09,USD,Payroll,Jones-Romero,Bank Transfer
TXN04557,U382,22/06/2024,477196,Refund,7482.63,USD,Sales,Freeman-Carter,Bank Transfer
TXN04558,U451,01/12/2024,149976,Refund,5300.62,USD,Payroll,"Williams, Watkins and Gomez",Cash
TXN04559,U115,10/03/2024,236712,Credit,3047.29,USD,Marketing,Washington-Patterson,Bank Transfer
TXN04560,U131,11/11/2024,255972,Refund,7511.07,USD,Inventory,Campbell PLC,Bank Transfer
TXN04561,U185,08/12/2024,573422,Credit,4520.48,USD,Sales,Porter-Garcia,Bank Transfer
TXN04562,U353,04/05/2024,184644,Credit,4679.13,USD,Marketing,Huynh-Solis,Credit Card
TXN04563,U209,27/10/2024,370245,Debit,1567.45,USD,Sales,Cohen PLC,Bank Transfer
TXN04564,U161,29/07/2024,798423,Debit,5853.52,USD,Marketing,Rodriguez-Ramirez,Credit Card
TXN04565,U438,20/10/2024,758950,Debit,6246.41,USD,Inventory,Meyer and Sons,Bank Transfer
TXN04566,U006,25/08/2024,450568,Credit,5653.28,USD,Marketing,"French, Martin and Rodriguez",Bank Transfer
TXN04567,U020,17/03/2024,374301,Refund,4159.78,USD,Inventory,Diaz-French,Bank Transfer
TXN04568,U497,05/12/2024,988884,Refund,7651.75,USD,Sales,Guerra Inc,Credit Card
TXN04569,U064,13/01/2024,424971,Credit,7516.37,USD,Operations,Huff-Williams,Bank Transfer
TXN04570,U223,10/09/2024,177475,Debit,2846.04,USD,Marketing,"Hampton, Hebert and Guzman",Bank Transfer
TXN04571,U165,05/04/2024,861638,Debit,7443.08,USD,Inventory,"Davis, Anderson and Coffey",Cash
TXN04572,U130,31/08/2024,169273,Credit,9896.91,USD,Marketing,Foster and Sons,Cash
TXN04573,U120,18/11/2024,239727,Debit,3759.09,USD,Payroll,Rivera-Flynn,Cash
TXN04574,U284,31/12/2024,210014,Credit,5380.55,USD,Sales,"Hayes, Riddle and Phillips",Bank Transfer
TXN04575,U387,17/10/2024,689780,Debit,3790.5,USD,Payroll,Johnson-Lucero,Bank Transfer
TXN04576,U485,03/02/2024,226813,Credit,9488.7,USD,Operations,"Moreno, Evans and Miranda",Cash
TXN04577,U282,04/04/2024,547965,Refund,1243.71,USD,Marketing,Li-Garcia,Bank Transfer
TXN04578,U477,23/04/2024,555310,Refund,3963.54,USD,Payroll,"Kane, Miranda and Jones",Cash
TXN04579,U294,21/03/2024,704846,Refund,2120.94,USD,Marketing,Castillo Inc,Credit Card
TXN04580,U160,20/07/2024,758236,Credit,1115.22,USD,Sales,Reed-Miller,Cash
TXN04581,U272,21/04/2024,613346,Debit,2900.6,USD,Payroll,"Baker, Contreras and Austin",Bank Transfer
TXN04582,U011,14/08/2024,138667,Debit,8650.28,USD,Payroll,Campbell-Black,Cash
TXN04583,U435,27/03/2024,186325,Debit,7671.08,USD,Operations,Romero-Walsh,Credit Card
TXN04584,U343,25/01/2024,342063,Debit,9843.98,USD,Operations,Brown and Sons,Bank Transfer
TXN04585,U034,20/03/2024,985062,Debit,9789.18,USD,Sales,"Jones, Howell and Carney",Credit Card
TXN04586,U127,10/04/2024,871309,Refund,5505.2,USD,Operations,Hall Group,Credit Card
TXN04587,U069,23/03/2024,560387,Credit,3526.73,USD,Inventory,"Williams, Taylor and Mason",Bank Transfer
TXN04588,U157,14/06/2024,577863,Debit,2185.35,USD,Inventory,Brown-Allen,Cash
TXN04589,U230,25/05/2024,725565,Credit,9005.58,USD,Sales,Robinson-Moran,Bank Transfer
TXN04590,U373,25/09/2024,690921,Debit,2796.01,USD,Inventory,"Jones, Johnson and Bell",Credit Card
TXN04591,U492,03/09/2024,453296,Credit,7707.29,USD,Payroll,Garcia and Sons,Cash
TXN04592,U438,30/04/2024,449042,Credit,6306.45,USD,Sales,Jacobson-Contreras,Bank Transfer
TXN04593,U255,15/10/2024,940052,Credit,6645.7,USD,Sales,"Graham, Smith and Martinez",Cash
TXN04594,U364,09/02/2024,282805,Credit,6871.57,USD,Payroll,Hudson-Walton,Bank Transfer
TXN04595,U007,08/05/2024,447787,Refund,6334.89,USD,Payroll,"Oconnor, Neal and Warren",Cash
TXN04596,U405,02/01/2025,343221,Credit,6365.76,USD,Inventory,Martin-Torres,Bank Transfer
TXN04597,U318,14/10/2024,147856,Debit,5028.02,USD,Sales,Rice Group,Credit Card
TXN04598,U188,03/11/2024,564989,Refund,5329.76,USD,Inventory,"Williams, Cross and Miller",Cash
TXN04599,U477,19/06/2024,777239,Refund,2258.74,USD,Inventory,Mejia-Jennings,Credit Card
TXN04600,U116,03/09/2024,564724,Credit,4045.62,USD,Payroll,Johnson Ltd,Bank Transfer
TXN04601,U212,07/09/2024,329182,Debit,7570.71,USD,Inventory,Morris Inc,Bank Transfer
TXN04602,U066,01/12/2024,199930,Credit,2869.97,USD,Payroll,"Madden, Jones and Serrano",Credit Card
TXN04603,U081,18/02/2024,893038,Credit,9246.26,USD,Inventory,Johnson-Miller,Credit Card
TXN04604,U043,17/10/2024,984903,Credit,1578.11,USD,Sales,Orozco-Gross,Cash
TXN04605,U398,03/03/2024,310351,Debit,8734.69,USD,Sales,"Castaneda, Lopez and Martin",Credit Card
TXN04606,U498,02/03/2024,160521,Credit,4006.54,USD,Payroll,Davis Group,Cash
TXN04607,U415,24/04/2024,784268,Debit,43.34,USD,Operations,"Davis, Duran and Espinoza",Credit Card
TXN04608,U099,17/07/2024,305168,Credit,8300.36,USD,Payroll,Pierce PLC,Cash
TXN04609,U070,02/09/2024,454350,Credit,7631.72,USD,Inventory,Novak Ltd,Cash
TXN04610,U076,09/09/2024,614740,Credit,6565.34,USD,Sales,Alvarado-Johnson,Credit Card
TXN04611,U032,14/04/2024,317505,Credit,6836.68,USD,Payroll,Jones LLC,Bank Transfer
TXN04612,U021,09/05/2024,807709,Debit,992.25,USD,Operations,Gonzales-Short,Bank Transfer
TXN04613,U291,12/04/2024,626169,Credit,5805.78,USD,Marketing,"Key, Gutierrez and Mercado",Bank Transfer
TXN04614,U235,06/10/2024,201177,Refund,4186.82,USD,Marketing,Pennington-Hamilton,Bank Transfer
TXN04615,U252,01/06/2024,585873,Debit,4188.51,USD,Operations,Benson-Schultz,Credit Card
TXN04616,U111,02/04/2024,699001,Debit,1896.86,USD,Marketing,Carter-Gonzalez,Credit Card
TXN04617,U234,02/06/2024,584555,Refund,300.12,USD,Sales,Clark-Patterson,Credit Card
TXN04618,U409,14/02/2024,770756,Refund,2249.68,USD,Inventory,Smith Group,Credit Card
TXN04619,U309,01/04/2024,982027,Debit,6100.96,USD,Marketing,"Morton, Buchanan and Lozano",Bank Transfer
TXN04620,U121,29/12/2024,683236,Debit,5038.58,USD,Operations,"Barrett, Baker and Fletcher",Bank Transfer
TXN04621,U384,06/08/2024,849008,Refund,814.25,USD,Sales,"Hoffman, Burnett and Bolton",Credit Card
TXN04622,U092,09/12/2024,528076,Credit,5710.14,USD,Inventory,Colon-Vargas,Bank Transfer
TXN04623,U246,10/10/2024,710797,Refund,4093.66,USD,Inventory,Harris Group,Credit Card
TXN04624,U460,29/07/2024,558225,Credit,238.11,USD,Sales,Meadows-Bass,Credit Card
TXN04625,U145,03/09/2024,472090,Refund,6102.03,USD,Sales,Williams Inc,Credit Card
TXN04626,U173,19/01/2024,857741,Debit,1672.92,USD,Payroll,Cannon-Dickson,Cash
TXN04627,U137,10/03/2024,664322,Refund,6258.7,USD,Operations,Wong Ltd,Credit Card
TXN04628,U271,07/12/2024,331961,Debit,6846.79,USD,Operations,Buchanan-Baker,Bank Transfer
TXN04629,U223,12/06/2024,480782,Credit,9518.94,USD,Sales,"Thomas, Thompson and Curtis",Bank Transfer
TXN04630,U195,14/12/2024,256940,Refund,236.97,USD,Inventory,"Carr, Schaefer and Lawson",Cash
TXN04631,U400,09/07/2024,257985,Credit,6017.41,USD,Inventory,Mitchell PLC,Cash
TXN04632,U401,20/03/2024,144478,Refund,7900.9,USD,Operations,Ortiz Ltd,Credit Card
TXN04633,U189,18/04/2024,825744,Refund,3899.5,USD,Payroll,"Anderson, Lawrence and Peterson",Credit Card
TXN04634,U149,15/05/2024,675266,Credit,5118.24,USD,Operations,Compton-Hester,Cash
TXN04635,U045,15/12/2024,386018,Refund,1938.39,USD,Sales,"Duran, Pham and Liu",Credit Card
TXN04636,U218,17/07/2024,440691,Debit,9132.94,USD,Payroll,Rodriguez-Wallace,Cash
TXN04637,U159,01/08/2024,676077,Credit,4583.11,USD,Inventory,"Turner, Hampton and Anderson",Bank Transfer
TXN04638,U034,01/04/2024,904489,Credit,7233.37,USD,Operations,"Martinez, Cunningham and Williams",Bank Transfer
TXN04639,U191,22/01/2024,701334,Debit,2400.76,USD,Marketing,Barton LLC,Credit Card
TXN04640,U219,15/10/2024,494953,Credit,4726.97,USD,Marketing,Davis-Booth,Cash
TXN04641,U302,12/08/2024,605529,Refund,7130.8,USD,Payroll,Sanders-Crawford,Cash
TXN04642,U359,25/08/2024,273015,Debit,2005.86,USD,Marketing,Ward-Shannon,Bank Transfer
TXN04643,U007,22/04/2024,246497,Refund,1335.17,USD,Marketing,"Nguyen, Barrett and Taylor",Credit Card
TXN04644,U229,20/03/2024,437438,Refund,657.48,USD,Marketing,"Weaver, Brown and Castillo",Credit Card
TXN04645,U461,17/09/2024,963585,Refund,318.59,USD,Operations,"Boyer, Gonzales and Coleman",Credit Card
TXN04646,U250,28/05/2024,587307,Refund,5780.25,USD,Sales,"Fitzgerald, Garcia and Hill",Bank Transfer
TXN04647,U199,16/11/2024,494336,Refund,4597.34,USD,Sales,"Robinson, Bell and White",Cash
TXN04648,U108,15/10/2024,235378,Refund,6839.87,USD,Sales,Black-Marshall,Credit Card
TXN04649,U417,18/05/2024,322286,Debit,4442.1,USD,Sales,Hayes Group,Cash
TXN04650,U232,11/02/2024,559914,Debit,2426.42,USD,Operations,Navarro-Baker,Bank Transfer
TXN04651,U426,31/07/2024,857707,Credit,1777.01,USD,Operations,Wilkinson Ltd,Cash
TXN04652,U043,04/02/2024,705849,Debit,4619.45,USD,Operations,Young and Sons,Bank Transfer
TXN04653,U125,21/05/2024,477604,Debit,6417.38,USD,Marketing,Hansen-Lucas,Cash
TXN04654,U359,08/09/2024,807066,Debit,8038.83,USD,Inventory,Whitaker Inc,Bank Transfer
TXN04655,U448,26/05/2024,821368,Debit,8380.38,USD,Payroll,Stein Ltd,Credit Card
TXN04656,U011,20/01/2024,952027,Debit,8722.13,USD,Inventory,Robinson and Sons,Bank Transfer
TXN04657,U340,06/05/2024,752166,Debit,9089.7,USD,Operations,"Randolph, Lawrence and Rose",Bank Transfer
TXN04658,U138,05/09/2024,602579,Credit,2456.19,USD,Payroll,Flowers and Sons,Credit Card
TXN04659,U394,16/08/2024,412698,Debit,7223.24,USD,Sales,Townsend Group,Bank Transfer
TXN04660,U072,20/01/2024,778471,Refund,707.72,USD,Inventory,Snow Ltd,Credit Card
TXN04661,U037,21/02/2024,987249,Credit,7488.6,USD,Marketing,West Inc,Bank Transfer
TXN04662,U150,04/05/2024,721550,Debit,6823.42,USD,Operations,"Fitzgerald, Martinez and Perkins",Cash
TXN04663,U068,07/11/2024,280697,Refund,4069.4,USD,Inventory,Miller Inc,Cash
TXN04664,U286,06/07/2024,974030,Debit,5202.48,USD,Marketing,Nunez Group,Credit Card
TXN04665,U149,07/09/2024,377286,Refund,4707.39,USD,Inventory,Osborne and Sons,Cash
TXN04666,U012,02/02/2024,427426,Credit,3859.3,USD,Payroll,Davis Ltd,Cash
TXN04667,U262,30/01/2024,148284,Credit,7832.6,USD,Operations,"Green, Black and Reed",Cash
TXN04668,U414,02/01/2025,418614,Refund,9576.17,USD,Inventory,Flores and Sons,Credit Card
TXN04669,U050,12/10/2024,846594,Debit,8834.74,USD,Operations,"Guerrero, Myers and Morris",Bank Transfer
TXN04670,U027,25/06/2024,930368,Debit,5378.04,USD,Inventory,"Bennett, Moore and Martinez",Cash
TXN04671,U379,23/01/2024,534283,Credit,7160.79,USD,Operations,Whitney-Smith,Cash
TXN04672,U422,07/08/2024,653093,Refund,6073.7,USD,Operations,"Thompson, Johnson and Williams",Bank Transfer
TXN04673,U280,18/04/2024,814656,Credit,9892.2,USD,Sales,Peters Inc,Bank Transfer
TXN04674,U371,30/01/2024,972997,Refund,7150.49,USD,Operations,"Green, Cummings and Brooks",Credit Card
TXN04675,U162,20/08/2024,588885,Credit,4390.83,USD,Sales,Marshall PLC,Bank Transfer
TXN04676,U068,06/10/2024,449221,Credit,8279.26,USD,Inventory,Turner-Krause,Cash
TXN04677,U219,03/12/2024,487032,Refund,607.26,USD,Marketing,"Schmidt, Carter and Butler",Credit Card
TXN04678,U469,19/07/2024,359532,Credit,8118.51,USD,Marketing,Leon-Sullivan,Credit Card
TXN04679,U431,03/03/2024,304559,Debit,8284.79,USD,Sales,Gordon Ltd,Bank Transfer
TXN04680,U114,02/12/2024,147928,Refund,7254.25,USD,Marketing,Hansen PLC,Cash
TXN04681,U310,31/03/2024,781423,Refund,408.67,USD,Sales,"King, Leach and Kirby",Bank Transfer
